DJI（互联网泡沫）,DJI（经济大萧条）,DJI（87年，可能得省略）,DJI（08年金融危机）,N225（房地产泡沫）,CHL（智利金融危机）,China（中国08年）,HK（9798年东南亚危机）,China（中国15年）
10434.96,138.86,1862.2,,36969.11,5528.49,,13337.4,
10645.42,137.74,1873.59,,36874.07,5544.18,,13268.8,
10584.37,139.54,1860.52,,37173.7,5569.18,,13252.2,
10318.93,139.49,1817.21,,37215.67,5602.88,,13119.1,
10487.29,132.87,1826.63,,37188.95,5596.04,,12917.1,
10635.56,133.11,1860.66,,37206.42,5573.82,,12736.5,
10692.44,130.76,1893.56,,37650.15,5616.26,,12838.5,
10803.16,131.81,1906.07,,37631.41,5590.84,,12748.9,
10868.76,128.46,1912.12,,37666.83,5557.11,,12651.4,
10787.99,122.77,1916.76,,37301.87,5544.02,,12472.3,
10646.15,121.7,1914.23,,37516.24,5558.68,,12489.3,
10945.75,130.37,1912.54,,37288.14,5558.68,,12749.1,
10912.41,134.73,1955.57,,37107.03,5520.47,,12832.5,
10662.01,133.33,1947.27,,37155.89,5489.32,,12776.4,
10621.35,135.92,1939.68,,37471.99,5473.98,,12534.3,
10572.55,132.97,1925.06,,37460.32,5437.37,,12074.2,
10604.27,136.82,1930.26,,37222.6,5409.12,,12136.3,
10609.55,136.57,1916.9,,36895.52,5388.8,,12055.2,
10525.38,136.98,1932.93,,35734.33,5386.94,,12204.6,
10652.66,135.26,1923.65,,35826.84,5417.19,,12287.8,
10584.34,135.47,1912.26,,34890.97,5365.34,,12398.6,
10678.28,133.68,1922.81,,33321.87,5309.2,,12426.7,
10587.59,130.56,1936.16,,33897.95,5331.32,,12358.7,
10578.24,130.31,1918.31,,34591.99,5331.32,,12516.6,
10649.81,145.82,1912.82,,33829.58,5366.55,,12296,
10646.97,143.89,1928.85,,34057.56,5372.3,,12342,
10729.52,151.6,1926.18,,33845.2,5368.53,,12581.3,
10659.98,150.36,1914.37,,33791.08,5430.41,,12516.2,
10702.19,154.04,1926.88,,33362.34,5506.73,,12541.1,
10881.2,152.67,1930.4,,33690.89,5497.14,,12626,
10887.36,150.18,1912.12,,33993.12,5467.33,,12580.9,
10983.63,152.66,1908.61,,33368.23,5494.78,,12707,
10864.1,151.48,1895.95,,32620.57,5495.57,,12726.8,
10965.85,155.26,1927.31,,32352.13,5493.07,,12645.8,
10957.42,152.8,1971.32,,32671.64,5520.73,,12610.2,
10946.72,145.92,1974.83,,32616.44,5520.73,,12600.4,
10880.55,143.83,1993.95,,31263.24,5488.5,,12903.3,
10781.45,144.91,2002.25,,30807.19,5496.08,,13020.8,
10946.77,146.97,2005.91,,29843.34,5528.58,,13081.7,
10903.32,142.43,2009.42,,30372.16,5580.47,,13399.3,
10795.41,140.85,2012.94,,31840.49,5634.44,,13579.3,
10891.02,137.86,2035.01,,31825.96,5658.41,,13605.9,
10799.82,141.99,2070.73,,31263.57,5679.43,,13740.3,
10730.88,142.61,2076.63,,31026.16,5712.91,,13930.8,
10526.58,144.48,2102.5,,29980.45,5726.7,,13987.8,
10526.81,146.7,2104.47,,28002.07,5717.52,,13906.5,
10441.9,142.52,2094.07,,28759.72,5717.52,,14153.6,
10642.53,142.63,2145.67,,28442.94,5703.81,,14041.9,
10636.88,139.01,2101.52,,28249.06,5684.24,,14062.4,
10495.28,139.64,2107.28,,29278.78,5655,,14108.8,
10450.14,141.53,2150.45,,30397.93,5625.08,,14236.2,
10466.31,136.19,2163.39,,29624.68,5598.36,,14235.5,
10562.3,136.93,2160.01,,29440.28,5584.98,,14212,
10591.22,135.39,2158.04,,29623.2,5609.33,,14331.7,
10729.6,137.5,2179.42,,29213.92,5625.61,,14574.6,
10858.25,136.5,2168.45,,28463.18,5605.82,,14540.2,
10644.62,134.1,2191.23,,28461.6,5603.28,,14556.5,
10208.25,133.77,2201.49,,29249.06,5595.24,,14416.6,
10290.8,135.13,2186.87,,29945.41,5568.63,,14757.8,
9973.46,134.26,2176.74,,29835.44,5568.63,,14991,
10031.28,140.16,2158.04,,29679.07,5531.98,,14760.2,
9823.41,137.63,2171.96,,29501.38,5522.11,,14831.6,
9959.11,140.22,2165.78,,29564.36,5515.08,,14795.5,
9720.76,144.15,2183.35,,29424.58,5509.9,,14655.1,
9487,140.98,2237.49,,29584.8,5549.14,,14439.7,
9389.48,141.26,2237.63,,29689.83,5538.75,,14421.5,
9504.78,141.72,2244.09,,30173.64,5503.66,,13924.3,
9687.53,141.93,2235.24,,30956.27,5481.05,,14112.6,
9947.54,138.6,2216.54,,30970.58,5451.02,,14394.6,
9785.35,137.62,2223.28,,30945.61,5461.72,,14307.2,
9799.06,136.65,2226.24,,30980.26,5423.72,,14203.9,
9878.78,139.93,2216.68,,31512.14,5374.05,,14506.5,
9777.93,138.66,2223.99,,32042.65,5368.65,,15154.4,
9485.71,140.78,2220.47,,31997.04,5368.65,,15021.2,
9515.42,139.41,2226.52,,31967.62,5397.59,,14891,
9918.05,140.13,2257.45,,32061.6,5386.7,,15065,
9791.09,137.31,2276.43,,32013.72,5386.92,,15127,
9845.15,133.14,2280.23,,31765.05,5384.72,,15196.8,
10102.74,132.62,2260.12,,31938.3,5389.92,,15055.7,
10013.47,129.19,2280.09,,32176.51,5365.25,,14823,
10126.94,128.43,2268.98,,32311.75,5321.63,,14858.6,
10158.56,127.3,2267.34,,32793.88,5322.95,,14792.2,
10216.73,128.23,2258.66,,33191.61,5326.85,,14703.7,
10615.83,121.3,2248.44,,32817.67,5307.27,,14839.2,
10693.71,120.59,2284.8,,32926.26,5302.96,,15225.3,
10579.85,119.26,2286.93,,33130.8,5288.95,,15370.9,
10532.23,121.76,2299.57,,32891.12,5289.51,,15487.2,
10454.34,115.08,2333.52,,32925.37,5293.37,,15446,
10625.2,110.83,2363.78,,32921.62,5326.22,,15706.3,
10692.35,109.4,2369.18,,32953.5,5344.4,,15570.4,
10810.05,115.99,2363.49,,33192.5,5347.24,,15536.3,
10734.97,107.79,2372.59,,32993.29,5343.81,,15446.8,
10898.34,109.86,2335.8,,32540.18,5343.81,,15738.8,
10876.68,104.39,2278.41,,32322.31,5376.31,,15709.2,
10796.65,99.8,2304.69,,32371.77,5378.96,,15658.1,
10951.24,96.61,2316.05,,32668.11,5391.81,,15666.6,
10935.17,95.66,2320.45,,32538.4,5416.19,,15772.1,
10883.51,96.88,2390.34,,32376.8,5416.19,,15983.2,
10866.98,86.48,2405.54,,32040.38,5416.19,,16365.7,
10910.44,99.34,2360.94,,32087.76,5428.25,,16379.2,
10821.31,97.32,2372.16,,32087.27,5454.28,,16259.6,
10877.33,105.79,2339.2,,31694.57,5473.22,,16371.5,
10872.97,104.46,2338.78,,31124.19,5446.52,,16541.6,
11215.92,100.24,2287.07,,31571.77,5431.82,,16673.3,
11248.58,97.27,2252.98,,32312.75,5430.25,,16647.5,
11301.74,98.71,2282.95,,32106.19,5414.93,,16460.5,
11337.92,102.49,2275.99,,31940.24,5421.74,,16383.4,
11257.24,103.45,2270.6,,32160.23,5440.41,,16482.9,
11105.51,108.65,2337.07,,32414.6,5494.97,,16497.7,
11122.42,108.39,2285.94,,32445.92,5527.67,,16096.9,
11005.37,105.02,2280.97,,32351.67,5562.51,,15477.3,
11039.14,108.88,2235.37,,32445.12,5604.5,,15855.7,
10872.64,106.37,2230.54,,32538.28,5600.8,,15654,
10911.94,104.25,2231.96,,32152.43,5560.64,,15429.8,
10990.41,100.52,2254.26,,32294.18,5554.53,,15598.9,
11061.52,100.66,2286.36,,32575.32,5544.48,,15547.2,
11175.84,103.97,2280.4,,32644.37,5521.86,,15534,
11070.24,104.5,2286.22,,33021.73,5515.36,,14876.1,
11090.74,108.33,2338.07,,33172.28,5511.09,,14135.2,
10977,108.58,2342.19,,33048.11,5517.03,,13425.7,
10922.09,112.72,2334.66,,33055.62,5484.13,,13735.3,
10948.38,116.79,2322.3,,32421.52,5457,,14714,
10871.62,113.98,2307.3,,31894.79,5439.19,,14199.2,
10690.13,112.01,2322.6,,31702.46,5455.49,,14563.6,
10623.64,111.95,2329.68,,31701.27,5443.47,,14806.5,
10645.38,107.33,2325.49,,31369.75,5432.53,,14996.7,
10596.67,104.76,2272.52,,30863.48,5397.19,,14805.4,
10647.33,106.16,2258.66,,30442.95,5362.67,,14308.3,
10715.43,101.69,2221.28,,31035.66,5386.25,,14470.5,
10604.59,101.25,2215.87,,30837.99,5386.25,,14630.7,
10504.22,97.96,2225.77,,30245.18,5366.82,,14411.2,
10472.48,96.6,2243.2,,29515.76,5352.06,,14419.5,
10434.84,98.61,2297.94,,28599.53,5346.06,,14384.1,
10566.21,94.15,2295.81,,27653.07,5323.88,,14108.1,
10502.4,91.55,2310.68,,28509.14,5294.78,,14094.4,
10593.72,93.87,2291.57,,27615.73,5294.4,,14205.4,
10571.11,91.17,2288.23,,27329.55,5304.91,,14636.6,
10479.86,87.9,2278.22,,26176.43,5280.64,,14710.9,
10252.68,89.7,2320.69,,26672.53,5246.8,,14864.4,
10299.4,86.76,2337.08,,28112.12,5202.35,,15049.3,
10175.64,90.11,2326.15,,27549.44,5171.28,,15128,
10241.02,86.5,2351.64,,26786.72,5176.58,,14776.8,
10478.99,84.14,2352.7,,26490.47,5228.59,,14810.8,
10539.06,82.46,2353.61,,26297.84,5218.77,,14838.5,
10472.12,79.63,2360.13,,25210.91,5211.1,,14273.1,
10606.39,77.22,2377.73,,23737.63,5195.44,,14072.9,
10569.83,78.6,2391.54,,24165.76,5161.75,,13836.6,
10610,76.49,2407.35,,25141.76,5128.58,,13384.2,
10576.65,73.79,2407.35,,25710.76,5083.37,,13567.3,
10424.42,80.69,2408.13,,24894.79,5068.11,,13601,
10241.12,78.08,2420.85,,25669.96,5032.04,,12970.9,
10405.67,79.55,2445.51,,25978.37,5031.71,,12403.1,
10455.63,76.02,2439.73,,25420.43,5035.78,,11637.8,
10416.67,75.84,2428.41,,24907.64,5010.4,,10426.3,
10401.72,73.84,2451.05,,24078.34,4973.54,,11144.3,
10522.81,75.84,2436.86,,23811.91,4989.33,,10498.2,
10510.01,77.14,2446.91,,23962.07,5019.17,,9059.9,
10551.18,77.9,2418.53,,25080.9,4993.87,,10765.3,
10512.78,71.59,2409.76,,24604.66,4958.86,,10362.9,
10401.31,71.24,2436.7,,25216.14,4909.51,,10623.8,
10458.74,76.31,2429.53,,25075.08,4906.7,,11255.1,
10293.5,78.03,2449.78,,24897.46,4877.26,,10780.8,
10298.56,81.8,2463.97,,24365.6,4868.79,,10681.8,
10416.25,80.44,2451.21,,23884.82,4882.51,,10412.6,
10415.91,79.39,2455.99,,23726.17,4893,,10104.5,
10412.17,84.36,2452.97,,23602.98,4873.44,,9992.8,
10345.95,85.35,2481.35,,23777.83,4872.95,,10004.1,
10392.52,85.88,2483.74,,23359.32,4872.95,,9607.9,
10240.78,81.45,2496.97,,22250.62,4913.87,,9720.8,
10320.07,81.1,2510.04,,21771.91,4921.53,,9957.3,
10174.14,83.57,2487.82,,20983.5,4902.59,,10419.8,
10276.9,83.42,2467.95,,20221.86,4902.59,,10245.2,
10229.15,78.81,2470.18,,22898.41,4902.59,,10154.4,
10423.17,78.66,2471.94,,22849.39,4912.42,,10050.7,
10382.35,79.76,2485.33,,22278.19,4977.14,,10548.2,
10222.03,77.82,2493.94,,22827.65,5051.66,,10586.4,
10090.9,76.73,2519.77,,23630,5097.69,,10325.6,
9919.58,76.55,2539.54,,23495.11,5161.81,,10590.1,
9949.75,79.63,2567.44,,22585.63,5140.42,,10583.1,
9997.49,77.82,2572.07,,22390.16,5133.67,,10526.9,
10033.27,78.26,2557.08,,23109.2,5165.15,,10750.9,
9840.84,77.66,2546.72,,23606.1,5226.1,,11216.4,
9605.85,75,2566.65,,23859.36,5265.02,,11207.6,
9605.51,73.45,2594.23,,24367.08,5250.64,,11474.9,
8920.7,72.38,2592,,24481.49,5296.36,,11527.6,
8903.4,71.8,2635.84,,25070.86,5352.34,,11722.9,
8759.13,78.6,2680.48,,25298.3,5261.56,,11490.7,
8376.21,82.18,2669.32,,24876.88,5261.56,,11022.4,
8235.81,85.75,2691.49,,25352.63,5240.4,,10420.2,
,82.24,2685.43,,25005.64,5186.25,,10614.7,
,85.13,2700.57,,25329.31,5130.28,,10435.2,
,85.98,2654.66,,25242.4,5157.9,,10346.4,
,80.26,2665.82,,25194.1,5161.88,,10692.7,
,82.73,2706.79,,24295.16,5207.88,,10754.1,
,82.05,2709.5,,24194.99,5227.32,,10405.8,
,82.09,2697.07,,24385.33,5248.83,,10172.5,
,81.44,2722.42,,23965.75,5229.46,,10368.1,
,81.87,2701.85,,23500.25,5223.67,,10342.4,
,86.28,2675.06,,22969.81,5209.5,,10503,
,86.13,2639.35,,22931.8,5319.17,,10755.2,
,86.11,2662.95,,23973.67,5317.02,,10722.8,
,87.16,2610.97,,23937.44,5281.63,,10680.6,
,88.78,2602.04,,23487.48,5318.21,,10303.5,
,86.94,2599.49,,23171.63,5360.35,,10135.5,
,86.25,2561.38,,23518.16,5344.67,,9538.6,
,83.61,2545.12,,23205.48,5339.12,,9254.5,
,81.12,2549.27,,22816.99,5358.24,,8894.6,
,81.02,2576.05,,23400.28,5345.62,,8121.1,
,79.11,2608.74,,23762.86,5340.86,,8720,
,80.87,2613.04,,23623.51,5370.46,,9226.6,
,78.82,2566.58,,23053.88,5373.05,,8579,
,79.9,2530.19,,22712.6,5443.52,,8900,
,79.55,2527.9,,22454.63,5437.94,,9400.4,
,78.64,2524.64,,22725.99,5408.14,,9433.7,
,77.99,2492.82,,21862.61,5368.45,,9246.8,
,75.09,2568.05,,22193.72,5324.01,,8883.7,
,75.5,2585.67,,22553.1,5319.44,,8920.2,
,77.15,2566.42,,23522.49,5313.53,,8973.9,
,73.28,2570.17,,23784.67,5326.77,,9252.4,
,72.18,2601.5,,23956.97,5375.66,,10578.6,
,71.19,2590.57,,23999.41,5393.22,,10525.5,
,68.07,2596.28,,24642.97,5403.16,,10302.6,
,66.46,2639.2,,24349.5,5376.58,,10442.1,
,66.2,2640.99,,24087.91,5340.03,,10485.9,
,62.9,2640.18,,24424.02,5338.55,,10873.2,
,62.04,2548.63,,24876.78,5300.64,,10859.7,
,62.33,2551.08,,24524.94,5255.77,,10793.4,
,61.18,2516.64,,24119.6,5224.87,,10620,
,63.27,2482.21,,23767.88,5218.81,,10274.6,
,64.49,2471.44,,23887.56,5260.55,,10124,
,60.85,2508.16,,23940.7,5269.57,,10232,
,59.75,2412.7,,23848.71,5263.99,,10671,
,59.46,2355.09,,24069.18,5262.17,,10581.3,
,62.01,2246.73,,23736.57,5296.63,,10600,
,58.88,1738.74,,22897.84,5296.63,,10685.2,
,58.92,,,22969.27,5278.05,,10683.3,
,59.71,,,23047.36,5275.33,,10886.7,
,61.28,,,23241.02,5297.64,,11224.8,
,58.24,,,23213.23,5361.09,,11480.7,
,55.93,,,22442.7,5338.67,,11318.8,
,55.37,,,23446.81,5349.39,,11425.5,
,54.15,,,23808.3,5357.83,,11350.8,
,54.88,,,23352.19,5366.66,,10803.7,
,54.1,,,23253.65,5410.95,,10919.5,
,59.01,,,23050.1,5376.99,,10994.1,
,57.04,,,23269.01,5340.62,,10898.6,
,57.68,,,23573.25,5321.22,,11118.9,
,57.83,,,23569.44,5364.25,,10902.5,
,55.62,,,23460.12,5352.4,,11057,
,53.46,,,23409.61,5371.5,,11181.5,
,53.96,,,23293.14,5345.59,,11255.5,
,54.04,,,23156.7,5360.16,,11121.7,
,52.81,,,23287.36,5344.3,,11445,
,53.14,,,23821.57,5338.55,,11564.2,
,53.31,,,23952.04,5321.67,,11594.3,
,52.98,,,24104.43,5312.48,,11645.4,
,50.85,,,24296.08,5330.29,,11810.6,
,49.1,,,24935.01,5331.05,,11757.9,
,49.99,,,25139.47,5331.05,,11735.5,
,47.47,,,25356.37,5357.01,,11503.8,
,44.74,,,25343.74,5354.44,,11518.7,
,44.93,,,26230.01,5354.44,,11331.4,
,47.25,,,26166.98,5353.04,,11189.7,
,48.4,,,26198.79,5369.79,,11052.7,
,49.32,,,26024.37,5388.98,,11049.4,
,47.47,,,25902.81,5376.09,,11314.5,
,45.2,,,26462.76,5347.28,,11342,
,45.32,,,26282.96,5335.66,,11420.3,
,48.94,,,26094.25,5334.99,,11371.1,
,48.11,,,26409.22,5356.84,,11187.8,
,49,,,25881.57,5383.24,,11001.3,
,50.62,,,25976.02,5402.45,,11151.6,
,50.34,,,25913.48,5402.45,,10968.3,
,47.56,,,26382.99,5447.25,,10977.5,
,47.8,,,26397.96,5491.97,,10918.9,
,46.58,,,26607.52,5494.8,,10879.9,
,46.27,,,26669.37,5521.79,,10593.7,
,46.83,,,26727.42,5562.35,,10678.61,
,44.84,,,26418.32,5562.35,,10471.15,
,42.93,,,26542.33,5652.17,,10383.68,
,43.18,,,26843.1,5735.98,,10563.68,
,43.66,,,27146.91,5726.12,,10439.42,
,42.84,,,27006.66,5721.83,,10153.66,
,44.39,,,26449.35,5721.83,,10109.14,
,43.47,,,26613.19,5672.8,,9971.93,
,44.08,,,26645.79,5656.11,,10060.38,
,41.81,,,26339.38,5704.76,,10096.37,
,41.22,,,26104.65,5769.47,,9841.51,
,,,,26206.92,5842.3,,9469.29,
,,,,26292.04,5843.79,,9591.95,
,,,,26007.4,5798.45,,9538.39,
,,,,26252,5760.05,,9411.97,
,,,,26780.06,5731.8,,9449.11,
,,,,26689.81,5756.05,,9549.18,
,,,,26767.33,5760.31,,9670.45,
,,,,26607.65,5729.58,,9555.98,
,,,,26317.39,5744.33,,9544.53,
,,,,26268.86,5719.07,,9482.21,
,,,,26425.19,5716.5,,8983.43,
,,,,26582.5,5730.51,,8877.94,
,,,,26695.53,5732.08,,8934.56,
,,,,26813.3,5768.87,,8612.01,
,,,,26980.37,5808.51,,8598.17,
,,,,26798.9,5846.27,,8819.22,
,,,,26541.97,5866.71,,8558.43,
,,,,26237.01,5834.6,,8569.47,
,,,,26491.57,5836.09,,8586.63,
,,,,26330.21,5831.99,,8391.46,
,,,,26038.86,5841.81,,7979.37,
,,,,26123.68,5814.77,,7886.07,
,,,,26111.25,5798.73,,7915.44,
,,,,26489,5716.65,,7462.5,
,,,,26477.86,5745.9,,7526.45,
,,,,26342.14,5708.88,,8004.35,
,,,,26309.79,5666.14,,8515.97,
,,,,26438.5,5603.84,,8591.91,
,,,,26274.29,5635.49,,8204.21,
,,,,26093.2,5670.99,,8219.67,
,,,,26030.08,5706.09,,8296.77,
,,,,25822.47,5736.98,,8665.83,
,,,,25520.27,5698.3,,8607.86,
,,,,25701.94,5705.89,,8460.71,
,,,,25523.03,5717.61,,8543.1,
,,,,25481.21,5706.7,,8866.16,
,,,,25398.66,5735.17,,8639.31,
,,,,25643.65,5743.52,,8484.12,
,,,,25529.14,5743.52,,8444.18,
,,,,25425.88,5713.98,,8629.18,
,,,,25390.67,5707.53,,8433.78,
,,,,25495.41,5707.53,,8205.77,
,,,,25647.4,5641.81,,8099.2,
,,,,25789.62,5607.1,,8178.93,
,,,,25912.61,5582.26,,8456.22,
,,,,25556.86,5582.26,,8586.57,
,,,,25289.57,5582.26,,8628.93,
,,,,24984.12,5583.24,,8493.25,
,,,,25035.11,5616.49,,8564.55,
,,,,24598.38,5651.56,,8420.72,
,,,,24662.59,5633.78,,8176.25,
,,,,24482.69,5588.49,,8257.46,
,,,,24808.17,5559.03,,7984.43,
,,,,25093.89,5542.73,,7926.1,
,,,,24943.09,5531.54,,7808.83,
,,,,24685.47,5497.96,,7906.16,
,,,,23996.75,5480.45,,7936.2,
,,,,24082.26,5471.48,,7552.77,
,,,,24275.08,5520.06,,7580.8,
,,,,23765.46,5599.47,,7466.43,
,,,,23907.42,5569.27,,7254.36,
,,,,23766.38,5550.7,,7018.41,
,,,,23543.03,5528.69,,7034.62,
,,,,23290.96,5539.56,,6779.95,
,,,,24108.76,5527.65,,6859.48,
,,,,23995.76,5527.65,,6660.42,
,,,,23373.47,5520.4,,,
,,,,23135.61,5483.93,,,
,,,,22898.34,5506.91,,,
,,,,22176.17,5528.89,,,
,,,,22608.96,5528.89,,,
,,,,23121.3,5528.89,,,
,,,,22937.92,5536.16,,,
,,,,23137.78,5520.44,,,
,,,,23459.04,5507.19,,,
,,,,23375.15,5478.23,,,
,,,,23060.7,5478.23,,,
,,,,22908.71,5483.69,,,
,,,,22866.36,5481.29,,,
,,,,22705.29,5470.74,,,
,,,,22758.98,5444.15,,,
,,,,23297.47,5438.9,,,
,,,,23332.71,5414,,,
,,,,23519.07,5364.74,,,
,,,,23443.58,5321.1,,,
,,,,23872.63,5349.45,,,
,,,,24120.75,5333.48,,,
,,,,24072.73,5325.83,,,
,,,,24027.97,5291.87,,,
,,,,23833.25,5272.47,,,
,,,,23464.96,5257.07,,,
,,,,23691.02,5215.58,,,
,,,,23482.46,5201.77,,,
,,,,23434.62,5208.93,,,
,,,,22985.67,5226.21,,,
,,,,22872,5175.59,,,
,,,,23393.3,5139.6,,,
,,,,23018.68,4977.63,,,
,,,,22814.37,4948.23,,,
,,,,21456.76,5013.3,,,
,,,,21687.06,5035.49,,,
,,,,22051.6,5071.22,,,
,,,,22515.77,5100.88,,,
,,,,22065.34,5075.97,,,
,,,,21592.27,5092.14,,,
,,,,21641.3,5082.73,,,
,,,,21621.63,5002.01,,,
,,,,22002.17,5006.77,,,
,,,,22335.87,5000.78,,,
,,,,22469.01,4944.62,,,
,,,,22469.8,4915.23,,,
,,,,22402.69,4912.76,,,
,,,,22499.65,4944.99,,,
,,,,22692.6,4919.02,,,
,,,,22573.98,4918.66,,,
,,,,22411.58,4935.38,,,
,,,,22504.79,4962.24,,,
,,,,22530.2,4944.58,,,
,,,,23134.43,4936.17,,,
,,,,23443.61,4948,,,
,,,,23317.78,4947.44,,,
,,,,23332.31,4942.28,,,
,,,,23192.74,4950.25,,,
,,,,23333.7,4955.19,,,
,,,,23577.42,4950.22,,,
,,,,23968.08,4977.56,,,
,,,,23969.47,4966.75,,,
,,,,23916.44,4966.75,,,
,,,,24377.01,4935.42,,,
,,,,24375.11,4891.87,,,
,,,,24711.44,4891.87,,,
,,,,24596.9,4859.74,,,
,,,,24330.83,4818.41,,,
,,,,24155.62,4795.74,,,
,,,,24485.26,4797.16,,,
,,,,24157.72,4754.45,,,
,,,,23860.67,4702.02,,,
,,,,24307.65,4660.39,,,
,,,,24334.67,4635.08,,,
,,,,24439.85,4645.74,,,
,,,,24894.82,4645.74,,,
,,,,25016.81,4646.18,,,
,,,,24954.66,4693.04,,,
,,,,24799.94,4781.52,,,
,,,,24949.26,4794.41,,,
,,,,24906.43,4794.41,,,
,,,,24901.72,4823.17,,,
,,,,25140.61,4823.52,,,
,,,,24981.18,4783.24,,,
,,,,25222.28,4712.6,,,
,,,,25044.24,4621.87,,,
,,,,24950.86,4513.7,,,
,,,,24750.2,4443.06,,,
,,,,24446.76,4404.3,,,
,,,,24486.49,4379.31,,,
,,,,24232.99,4335.67,,,
,,,,24667.73,4383.13,,,
,,,,24416.23,4411.96,,,
,,,,24176.54,4416.66,,,
,,,,24099.18,4396.39,,,
,,,,23400.12,4337.2,,,
,,,,23326.86,4331.82,,,
,,,,23199.86,4307.96,,,
,,,,23177.84,4243.47,,,
,,,,23117.39,4248.96,,,
,,,,22868.69,4260.49,,,
,,,,23112.09,4321.56,,,
,,,,22973.28,4409.53,,,
,,,,22780.42,4397.91,,,
,,,,22687.35,4360.45,,,
,,,,21992.29,4330.77,,,
,,,,22166.83,4314.91,,,
,,,,22669.44,4290.83,,,
,,,,22459.17,4271.1,,,
,,,,22445.06,4263.08,,,
,,,,22352.88,4259.67,,,
,,,,21953.06,4286.74,,,
,,,,21502.9,4288.31,,,
,,,,21712.57,4348,,,
,,,,22754.9,4396.9,,,
,,,,22836.67,4424.36,,,
,,,,22736.29,4432.37,,,
,,,,22629.9,4459.64,,,
,,,,21991.19,4431.86,,,
,,,,21777.12,4413.27,,,
,,,,21664.53,4478.51,,,
,,,,22461.17,4514.43,,,
,,,,22555.07,4563.75,,,
,,,,22437.32,4586.2,,,
,,,,22983.77,4590.72,,,
,,,,23801.18,4521.23,,,
,,,,23566.39,4660.43,,,
,,,,22715,4673.86,,,
,,,,23113.64,4720.15,,,
,,,,22381.9,4764.59,,,
,,,,21696.86,4768.99,,,
,,,,21775.13,4829.24,,,
,,,,21612.19,4847.76,,,
,,,,21321.37,4856.37,,,
,,,,20913.82,4791.82,,,
,,,,20858.3,4787,,,
,,,,21534.12,4853.44,,,
,,,,21580.72,4829.72,,,
,,,,21072.15,4820.47,,,
,,,,21007.11,4810.15,,,
,,,,21390.52,4816.44,,,
,,,,21362.26,4829.12,,,
,,,,21557.67,4819.29,,,
,,,,22023.05,4833.17,,,
,,,,22139.59,4835.5,,,
,,,,21999.6,4847.02,,,
,,,,21936.37,4843.45,,,
,,,,22104.92,4851.53,,,
,,,,22107.12,4813.95,,,
,,,,21819.52,4787.26,,,
,,,,21541.64,4823.72,,,
,,,,21391.02,4823.72,,,
,,,,20883.86,4775.32,,,
,,,,21324.98,4744.76,,,
,,,,20872.03,4723.19,,,
,,,,20618.3,4676.33,,,
,,,,20771.92,4659.1,,,
,,,,21291.81,4621.79,,,
,,,,20973.24,4602.02,,,
,,,,21025.55,4617.93,,,
,,,,21364.77,4610.99,,,
,,,,21333.7,4594.2,,,
,,,,21338.81,4534.9,,,
,,,,21487.82,4560.83,,,
,,,,21051.71,4576.66,,,
,,,,21105.42,4589.3,,,
,,,,20864.42,4589.3,,,
,,,,20992.99,4578.83,,,
,,,,20797.68,4558.44,,,
,,,,20854.59,4547.65,,,
,,,,20592.14,4552.2,,,
,,,,20561.88,4537.61,,,
,,,,20456.06,4505.63,,,
,,,,19837.16,4468.29,,,
,,,,19917.63,4422.01,,,
,,,,19764.31,4403.93,,,
,,,,20185.09,4379.66,,,
,,,,20239.6,4357.02,,,
,,,,19891.57,4346.85,,,
,,,,20226.78,4375.27,,,
,,,,19885.49,4375.27,,,
,,,,19636.99,4424.78,,,
,,,,19669.31,4414.53,,,
,,,,19345.95,4364.79,,,
,,,,18581.79,4333.75,,,
,,,,18286.03,4318.64,,,
,,,,18559.71,4317.71,,,
,,,,18436.37,4282.29,,,
,,,,17791.55,4239.65,,,
,,,,17175.53,4258.65,,,
,,,,16598.15,4266.23,,,
,,,,17850.66,4282.24,,,
,,,,17236.65,4282.82,,,
,,,,17439.58,4326.16,,,
,,,,17948.01,4275.1,,,
,,,,17959.76,4275.1,,,
,,,,17580.69,4214.72,,,
,,,,17071.36,4124.21,,,
,,,,16787.33,4090.53,,,
,,,,16839.12,4128.29,,,
,,,,17402.05,4105.31,,,
,,,,17542.45,4094.73,,,
,,,,17450.52,4055.14,,,
,,,,17527.4,4054.47,,,
,,,,17390.71,4042.85,,,
,,,,17303.39,4000.16,,,
,,,,17878.66,4040.52,,,
,,,,18410.88,4040.32,,,
,,,,18375.95,4057.44,,,
,,,,18608.09,4068.09,,,
,,,,18508.53,4027.62,,,
,,,,18768.57,3991.42,,,
,,,,18804.6,3967.09,,,
,,,,18074.27,3939.35,,,
,,,,18443.1,3966.32,,,
,,,,18754.11,3980.5,,,
,,,,18674.93,3976.68,,,
,,,,18691.29,3993.53,,,
,,,,18221,4028.3,,,
,,,,18555,4090.4,,,
,,,,18204.64,4153.92,,,
,,,,17822.56,4258.89,,,
,,,,17931.25,4248.65,,,
,,,,18347.75,4203.13,,,
,,,,18004.11,4161.42,,,
,,,,18125.55,4148.8,,,
,,,,18188.68,4145.74,,,
,,,,17964.07,4138.12,,,
,,,,17790.04,4122.84,,,
,,,,17655.06,4107.52,,,
,,,,17845.04,4096.78,,,
,,,,17742.87,4144.01,,,
,,,,17709.05,4111.56,,,
,,,,17383.68,4081.15,,,
,,,,16953.23,4057.61,,,
,,,,16953.53,4050.29,,,
